#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
JAACYN010016522.1	1	1087	325	1087	100	37.5446	35.2	58
JAACYN010016523.1	1	7065	3293	7065	100	39.0804	34.2	28.1
JAACYN010016527.1	1	1455	5811	1455	100	446.522	36	50.4
JAACYN010016529.1	1	1015	918	1015	100	112.825	35.4	16.1
JAACYN010016530.1	1	2003	3429	2003	100	139.059	33.4	21.7
JAACYN010016531.1	1	1360	716	1360	100	66.7022	36	49.7
JAACYN010016532.1	1	1231	1885	1230	99.9188	182.991	35.7	16.7
JAACYN010016534.1	1	1464	16336	1464	100	1097.28	35.9	30.7
JAACYN010016535.1	1	5238	4270	5238	100	97.8771	35.9	56.5
JAACYN010016536.1	1	3135	1635	3088	98.5008	66.9305	35.5	59.6
JAACYN010016537.1	1	2655	1624	2655	100	75.2139	35.3	58.2
JAACYN010016539.1	1	1045	871	1045	100	77.7407	35.9	26.7
JAACYN010016540.1	1	1630	3024	1630	100	234.371	35.9	41.1
JAACYN010016541.1	1	1006	7692	1006	100	514.815	32.4	15.4
JAACYN010016546.1	1	4469	916	4469	100	26.2186	35.8	59.2
JAACYN010016549.1	1	1427	983	1427	100	85.37	35.6	30.9
JAACYN010016550.1	1	1066	1579	1066	100	111.837	33.8	46.7
JAACYN010016551.1	1	1153	2821	1153	100	178.013	33.8	40.9
JAACYN010016552.1	1	2669	2349	2669	100	71.3203	34	40
JAACYN010016553.1	1	1251	637	1251	100	63.7498	36	53.5
JAACYN010016556.1	1	1009	525	1009	100	66.227	35.9	51.7
JAACYN010016557.1	1	2452	1055	2452	100	49.4845	34.1	55.3
JAACYN010016558.1	1	1490	489	1490	100	34.4919	34.2	14.9
JAACYN010016559.1	1	2827	15087	2827	100	432.05	33.4	9.61
JAACYN010016560.1	1	2072	366	2068	99.8069	18.8687	35	27.2
JAACYN010016561.1	1	5514	2705	5514	100	58.214	35.6	50.3
JAACYN010016562.1	1	1112	778	1112	100	56.0072	32.8	38.3
JAACYN010016564.1	1	4103	1834	4103	100	56.2481	35.8	56.3
JAACYN010016565.1	1	2275	810	2275	100	44.9046	35.8	45
JAACYN010016567.1	1	11284	3891	11284	100	43.4857	35.9	57.5
JAACYN010016568.1	1	3021	1822	3021	100	74.3025	35.7	56.2
JAACYN010016569.1	1	1418	542	1418	100	46.5148	34.3	57.1
JAACYN010016570.1	1	1025	2703	1025	100	156.523	32.9	45.5
JAACYN010016571.1	1	1483	2306	1483	100	67.8854	34.5	18.9
JAACYN010016572.1	1	1033	4178	1033	100	385.669	34.9	44.8
JAACYN010016573.1	1	1222	1021	1222	100	82.8707	34.7	41.2
JAACYN010016574.1	1	6885	2585	6885	100	47.7021	35.9	36.8
JAACYN010016576.1	1	1303	565	1303	100	37.8619	33.5	52
JAACYN010016577.1	1	1098	869	1098	100	72.4508	34.1	47.4
JAACYN010016578.1	1	1302	11256	1302	100	434.193	33.1	20.7
JAACYN010016579.1	1	2993	1582	2993	100	65.8563	35.9	46.3
JAACYN010016580.1	1	1829	1003	1829	100	64.5112	35.9	11.4
JAACYN010016581.1	1	1246	1459	1246	100	74.4157	33.4	34.9
JAACYN010016582.1	1	1188	636	1188	100	62.2012	33.9	53.8
JAACYN010016583.1	1	3235	1022	3235	100	40.3394	35.9	46.9
JAACYN010016585.1	1	1882	1332	1882	100	45.2795	33.2	37.8
JAACYN010016586.1	1	1191	624	1191	100	67.5181	36	52.9
JAACYN010016588.1	1	2363	1565	2363	100	86.7431	35.7	44.8
MU017143.1	1	2019	542	1722	85.2897	28.8133	35.8	21.3
JAACYN010016593.1	1	1952	1931	1952	100	120.585	35.9	44.2
JAACYN010016595.1	1	1003	463	1003	100	51.6132	34.6	53.4
JAACYN010016596.1	1	1233	750	1233	100	70.3974	35.7	33.7
JAACYN010016599.1	1	1273	446	1273	100	41.773	33.9	54.6
JAACYN010016600.1	1	1575	2349	1575	100	196.246	36.1	4.89
JAACYN010016602.1	1	1104	1972	1104	100	114.966	32.9	30.5
JAACYN010016603.1	1	1811	1474	1811	100	64.2441	31.6	29.2
JAACYN010016605.1	1	4967	1600	4966	99.9799	39.0705	35.7	24.2
JAACYN010016606.1	1	1298	1045	1298	100	50.3436	34.4	33
JAACYN010016609.1	1	1154	16460	1154	100	652.731	21.6	7.76
JAACYN010016610.1	1	1614	16977	1614	100	1201.74	34.5	17.7
JAACYN010016611.1	1	1313	5671	1313	100	245.235	33.7	17.1
JAACYN010016612.1	1	2307	4348	2307	100	108.868	33.3	45
JAACYN010016614.1	1	2142	82154	2142	100	4819.05	35.8	31.2
JAACYN010016615.1	1	2084	1500	2084	100	92.5883	36	38.9
JAACYN010016616.1	1	3174	6690	3174	100	255.735	35.8	19.6
JAACYN010016617.1	1	1904	1121	1904	100	75.6166	35.8	47.3
JAACYN010016618.1	1	1195	592	1195	100	51.5632	34.9	19.1
JAACYN010016619.1	1	2056	3074	2056	100	152.952	34.4	53.8
JAACYN010016620.1	1	1705	470	1705	100	26.6809	34.8	55.5
JAACYN010016623.1	1	1066	1808	1066	100	217.143	35.9	37.9
JAACYN010016624.1	1	1886	593	1886	100	29.3213	34.4	48.5
JAACYN010016625.1	1	1021	868	1021	100	102.277	35.9	12.5
JAACYN010016626.1	1	1332	10572	1332	100	879.712	35.5	11.1
JAACYN010016627.1	1	2336	940	2336	100	51.8296	35.9	46
JAACYN010016629.1	1	2510	1584	2510	100	80.8044	35.9	51.7
JAACYN010016635.1	1	1575	3343	1575	100	108.556	34	18.8
JAACYN010016636.1	1	2094	5699	2094	100	287.393	34.7	12.4
JAACYN010016637.1	1	1415	798	1415	100	70.7972	35.9	13.6
JAACYN010016638.1	1	1616	2265	1616	100	179.27	36	32
JAACYN010016640.1	1	5266	1996	5266	100	47.3494	35.9	33.5
JAACYN010016641.1	1	1053	172	1053	100	20.9896	35.4	59.1
JAACYN010016642.1	1	1411	751	1411	100	58.2183	34.7	38.2
JAACYN010016643.1	1	1234	2712	1234	100	124.216	33.1	25.4
JAACYN010016644.1	1	1773	606	1688	95.2059	35.4574	34.2	46.4
MU017144.1	1	6321	1127	6015	95.159	22.1232	35.6	47.3
JAACYN010016649.1	1	1842	407	1842	100	26.9978	34.8	58.3
JAACYN010016650.1	1	1791	573	1791	100	32.4528	34.7	51.2
MU017145.1	1	2178	16532	1908	87.6033	730.775	33.2	15.4
JAACYN010016657.1	1	1294	457	1294	100	33.9923	35.3	54.3
JAACYN010016658.1	1	1459	752	1459	100	65.1816	35.2	59.4
JAACYN010016659.1	1	9883	2633	9883	100	33.8179	35.8	56.6
JAACYN010016661.1	1	1034	1447	1034	100	79.06	31.1	22
JAACYN010016662.1	1	1005	212	1005	100	27.7443	35	57.9
JAACYN010016663.1	1	1421	3681	1421	100	153.336	33.1	41.5
JAACYN010016664.1	1	1166	761	1166	100	78.8765	34.8	58.3
JAACYN010016667.1	1	1135	951	1135	100	46.2564	34.3	30.4
JAACYN010016668.1	1	1284	500	1284	100	42.8427	34.3	46.2
JAACYN010016669.1	1	1417	6533	1417	100	310.495	33	27.2
JAACYN010016673.1	1	1570	1274	1570	100	90.1369	35.9	52.4
JAACYN010016675.1	1	1136	297	1136	100	30.2923	34.5	53.4
JAACYN010016676.1	1	4275	2079	4275	100	62.8795	35.9	59.8
JAACYN010016677.1	1	1427	497	1427	100	31.5046	33.8	44.3
JAACYN010016678.1	1	1227	288	1227	100	27.8248	35.9	57.6
JAACYN010016681.1	1	1300	474	1300	100	33.2138	33.8	42.5
JAACYN010016683.1	1	1005	336	1005	100	35.8308	34.3	56.8
JAACYN010016684.1	1	1144	1274	1144	100	67.472	34.8	44.4
JAACYN010016685.1	1	3850	8060	3850	100	114.663	30.6	28.4
JAACYN010016686.1	1	1680	456	1680	100	33.0506	35.1	59.3
JAACYN010016687.1	1	1580	633	1580	100	40.9924	35.3	45
JAACYN010016688.1	1	1638	1218	1638	100	55.4121	33.6	35.9
JAACYN010016689.1	1	2164	1069	2164	100	59.4395	35.3	54.2
JAACYN010016690.1	1	1340	38732	1340	100	975.499	33.8	31.1
JAACYN010016693.1	1	1070	525	1070	100	54.1757	34.2	51.6
JAACYN010016694.1	1	1021	445	1021	100	44.6964	34.9	51.1
JAACYN010016696.1	1	1283	671	1283	100	45.6898	33.3	38.4
MU017146.1	1	2930	3269	2636	89.9659	68.7962	33.3	30.1
JAACYN010016701.1	1	1320	515	1320	100	47.9682	35.6	42.2
JAACYN010016703.1	1	1123	18021	1123	100	690.399	23.2	11.9
JAACYN010016705.1	1	1388	1308	1388	100	109.639	34.9	56.9
JAACYN010016707.1	1	1148	899	1148	100	68.635	34.1	48.9
JAACYN010016708.1	1	1174	763	1174	100	49.0162	33.8	45
JAACYN010016709.1	1	3877	2362	3877	100	78.0823	35.9	59.8
JAACYN010016710.1	1	1418	1291	1418	100	86.5472	34.7	54.4
JAACYN010016711.1	1	1186	703	1186	100	57.6172	33.9	48.6
JAACYN010016712.1	1	1109	1480	1109	100	73.6573	29.8	17.9
JAACYN010016713.1	1	1052	1107	1052	100	58.6084	33	27
JAACYN010016715.1	1	1383	3017	1383	100	114.275	33.9	19.7
JAACYN010016716.1	1	1200	1465	1200	100	75.5217	33.9	33.2
JAACYN010016717.1	1	1612	628	1612	100	34.7196	33.5	45.5
JAACYN010016718.1	1	1310	1065	1310	100	74.4679	34.1	46.1
JAACYN010016719.1	1	1774	1438	1774	100	59.7627	34	31.7
JAACYN010016720.1	1	1084	776	1084	100	60.0535	33.1	49.4
JAACYN010016721.1	1	1136	635	1136	100	52.8574	35	41.9
JAACYN010016722.1	1	1382	720	1379	99.7829	57.9088	35.3	40.9
JAACYN010016723.1	1	1041	554	1041	100	46.853	34.8	46.3
JAACYN010016724.1	1	1062	6764	1062	100	779.248	35.8	22.4
JAACYN010016725.1	1	1716	1633	1716	100	108.207	35.6	32.3
JAACYN010016726.1	1	1175	2935	1175	100	107.763	26.2	13.5
JAACYN010016727.1	1	1217	355	1217	100	29.9951	35.5	56
JAACYN010016728.1	1	1238	6485	1238	100	288.127	33.1	20.1
JAACYN010016729.1	1	1206	5499	1206	100	466.624	35.6	52
JAACYN010016731.1	1	1150	17932	1150	100	796.895	33.1	38.1
JAACYN010016733.1	1	1370	478	1370	100	41.9	34.5	52.6
JAACYN010016734.1	1	1197	395	1197	100	29.2189	33.9	42.3
JAACYN010016735.1	1	1145	1128	1145	100	67.538	32.7	34.7
JAACYN010016736.1	1	1164	1665	1164	100	174.387	35.8	54
JAACYN010016737.1	1	1122	4484	1122	100	209.453	33.3	12.4
JAACYN010016738.1	1	1163	680	1163	100	65.3672	34.6	57.7
JAACYN010016739.1	1	1412	1005	1412	100	64.6331	33.8	47.6
JAACYN010016743.1	1	1095	428	1095	100	45.7571	34.2	56.1
JAACYN010016745.1	1	1152	1471	1152	100	146.123	35.8	6.41
JAACYN010016746.1	1	1271	1960	1271	100	97.9048	33.3	14.9
JAACYN010016750.1	1	1127	289	1127	100	33.5306	35.7	36.2
JAACYN010016752.1	1	1335	1741	1335	100	167.649	36	18.6
JAACYN010016753.1	1	2337	501	2314	99.0158	26.697	35.9	53.7
JAACYN010016754.1	1	1144	2849	1144	100	295.427	35.9	24.9
JAACYN010016756.1	1	1878	1168	1878	100	72.3088	35.2	49.9
JAACYN010016758.1	1	8903	3040	8895	99.9101	39.5568	35.8	32.5
JAACYN010016759.1	1	2951	1913	2951	100	81.3477	35.9	44.4
JAACYN010016760.1	1	5106	4032	5106	100	102.837	35.8	15.8
JAACYN010016762.1	1	1078	3977	1078	100	439.185	35.7	14.5
JAACYN010016763.1	1	1489	2146	1489	100	187.674	35.9	17.2
JAACYN010016766.1	1	3604	1021	3604	100	35.0647	36	44.2
JAACYN010016768.1	1	2289	1306	2289	100	71.1857	35.8	57.3
JAACYN010016769.1	1	2105	781	2105	100	47.4432	35.9	58.9
JAACYN010016770.1	1	1299	581	1299	100	40.9861	35.2	34.8
JAACYN010016771.1	1	1319	13236	1319	100	1311.72	35.9	22.7
JAACYN010016772.1	1	1205	967	1205	100	72.8747	35.4	16
JAACYN010016773.1	1	2434	44812	2434	100	1396.85	34.1	29.3
JAACYN010016774.1	1	1612	5497	1612	100	183.377	33.1	27.1
JAACYN010016775.1	1	10479	5030	10479	100	62.6664	35.8	56.2
JAACYN010016777.1	1	1022	336	1022	100	37.4843	35.7	32.8
JAACYN010016779.1	1	1160	5932	1160	100	659.197	36.1	20.1
JAACYN010016781.1	1	1463	4315	1463	100	349.16	35.9	16.1
JAACYN010016783.1	1	2394	1859	2394	100	97.6679	35.9	9.53
JAACYN010016784.1	1	3996	1329	3996	100	27.8736	35.2	37.1
JAACYN010016785.1	1	1479	154212	1479	100	11811.2	33.8	23
JAACYN010016786.1	1	1311	1482	1308	99.7712	143.983	35.9	5.22
JAACYN010016787.1	1	1721	345	1721	100	23.8181	34.7	49.5
JAACYN010016789.1	1	1151	551	1064	92.4414	25.5074	32.7	11.6
JAACYN010016790.1	1	1597	14578	1597	100	1132.18	35.8	22.8
JAACYN010016791.1	1	1292	1950	1292	100	196.832	35.8	27.6
JAACYN010016793.1	1	1029	730	1029	100	82.8999	35.9	31.1
JAACYN010016794.1	1	3799	1401	3799	100	42.299	35.5	38.6
JAACYN010016795.1	1	2268	3470	2268	100	185.282	36	24.8
JAACYN010016796.1	1	3057	1243	3057	100	51.4472	35.5	41.4
JAACYN010016797.1	1	2233	1477	2233	100	53.3762	32.8	39.9
JAACYN010016798.1	1	3837	707	3837	100	24.3328	35.3	54.7
JAACYN010016799.1	1	2207	1176	2207	100	69.3688	35.8	50.7
JAACYN010016800.1	1	3750	1868	3746	99.8933	60.0459	35.9	17.8
JAACYN010016801.1	1	2290	1477	2290	100	80.4214	35.8	17
JAACYN010016802.1	1	5385	3930	5385	100	77.6524	35	49.9
JAACYN010016803.1	1	5032	1886	5032	100	45.2264	35.2	36.1
JAACYN010016804.1	1	2316	846	2316	100	43.8661	35.8	46.2
JAACYN010016805.1	1	1120	614	1120	100	72.7571	35.4	51.7
JAACYN010016806.1	1	1354	819	1354	100	76.0694	35.8	43.3
JAACYN010016809.1	1	2418	650	2418	100	30.4111	34.5	39.8
JAACYN010016810.1	1	1149	640	1149	100	73.2489	36	49.5
JAACYN010016812.1	1	1133	931	1133	100	77.5631	34.8	43.2
JAACYN010016813.1	1	11213	3414	11213	100	38.1125	35.9	46.7
JAACYN010016814.1	1	2036	1630	2036	100	105.582	36	38.3
JAACYN010016815.1	1	3087	1378	3087	100	53.7217	35.6	54.3
JAACYN010016816.1	1	1550	1159	1550	100	59.4387	33.6	31.1
JAACYN010016819.1	1	1116	1639	1116	100	145.336	33.7	35.5
JAACYN010016820.1	1	1263	1017	1263	100	87.5519	35.4	13.3
JAACYN010016823.1	1	1138	4741	1138	100	473.667	36	52.6
JAACYN010016824.1	1	1023	455	1023	100	54.8348	35.8	13.4
JAACYN010016826.1	1	1042	527	1042	100	63.1823	36	37.3
JAACYN010016830.1	1	1318	8479	1318	100	777.234	36	21.2
JAACYN010016831.1	1	2983	26497	2983	100	1034.27	35.3	18.8
JAACYN010016834.1	1	1369	5086	1369	100	480	35.9	20.7
JAACYN010016835.1	1	1018	533	1018	100	68.8045	35.8	33.6
JAACYN010016836.1	1	4296	1788	4294	99.9534	52.6755	35.9	13.5
JAACYN010016837.1	1	7257	1700	7257	100	30.0457	35.7	52.4
JAACYN010016839.1	1	1795	574	1795	100	37.5092	35.7	33.7
JAACYN010016840.1	1	2437	1882	2437	100	96.6192	35.9	28.5
JAACYN010016841.1	1	1478	4025	1478	100	321.959	35.7	20.5
JAACYN010016843.1	1	1018	529	1018	100	62.3615	35.2	27
JAACYN010016844.1	1	1070	280	1070	100	32.0355	35.9	48.1
JAACYN010016845.1	1	1356	363	1317	97.1239	32.8355	35.8	50.9
JAACYN010016846.1	1	1285	553	1285	100	45.4693	35	35.9
JAACYN010016847.1	1	1856	8324	1856	100	527.52	35.6	26.1
JAACYN010016848.1	1	2378	10748	2378	100	596.023	36	35.3
JAACYN010016849.1	1	2096	1983	2096	100	42.677	35	45.6
JAACYN010016850.1	1	2005	3747	2005	100	166.387	35.8	53.3
JAACYN010016852.1	1	1410	5993	1410	100	547.196	36	26.3
JAACYN010016854.1	1	1238	4225	1238	100	419.2	35.6	23.5
JAACYN010016855.1	1	1611	1367	1611	100	66.9013	33.5	47.6
JAACYN010016856.1	1	1393	5550	1393	100	252.16	33.4	27.7
JAACYN010016858.1	1	1119	4896	1119	100	216.849	33.2	36.8
JAACYN010016859.1	1	1268	847	1264	99.6845	85.2169	35.9	1.43
JAACYN010016860.1	1	10707	6709	10707	100	78.607	35.9	52.4
JAACYN010016861.1	1	1650	364	1650	100	22.1127	34.8	51.8
JAACYN010016862.1	1	1399	1483	1399	100	125.495	35.9	30.1
JAACYN010016863.1	1	1455	1247	1455	100	87.1347	34.9	53.1
JAACYN010016867.1	1	1016	459	1016	100	61.2638	36.1	58.6
JAACYN010016868.1	1	3948	1107	3948	100	31.4263	35.3	48.7
JAACYN010016870.1	1	4136	1556	4136	100	38.5691	34.4	52
JAACYN010016873.1	1	1148	802	1148	100	78.4774	35.7	51.7
JAACYN010016874.1	1	14149	8984	14149	100	80.6571	35.9	49.2
JAACYN010016875.1	1	2148	741	2148	100	37.7528	35.8	48.6
JAACYN010016877.1	1	1619	602	1619	100	47.3799	35.5	38
JAACYN010016878.1	1	4625	2275	4625	100	63.5864	35.8	7.26
JAACYN010016880.1	1	1542	373	1542	100	29.2957	35.1	44.7
JAACYN010016881.1	1	3585	948	3585	100	33.2731	35.8	55.5
JAACYN010016882.1	1	2578	1160	2578	100	39.5341	35.7	35.2
JAACYN010016883.1	1	7467	10127	7467	100	165.635	32.2	16.2
JAACYN010016885.1	1	2349	5180	2349	100	254.44	36	34.7
JAACYN010016888.1	1	1149	1216	1149	100	140.853	35.9	49.1
JAACYN010016890.1	1	4708	4718	4708	100	129.997	36	17
JAACYN010016892.1	1	7526	49921	7517	99.8804	830.538	35.8	43.5
JAACYN010016893.1	1	1119	152	1054	94.1912	16.7811	35.7	0.0461
JAACYN010016894.1	1	1765	621	1745	98.8669	40.4737	35.7	18.2
JAACYN010016895.1	1	2116	1004	2113	99.8582	59.9764	35.8	14.6
JAACYN010016896.1	1	3493	23856	3493	100	105.44	34.2	2.89
JAACYN010016897.1	1	1210	11818	1210	100	1245.67	34.6	4.24
JAACYN010016898.1	1	1037	949	1037	100	115.617	35.9	20
JAACYN010016899.1	1	3629	1913	3626	99.9173	67.9248	35.8	15.9
JAACYN010016900.1	1	3167	893	3132	98.8949	31.0363	34.9	20.4
JAACYN010016901.1	1	2055	721	2055	100	44.2886	35.8	22.8
JAACYN010016902.1	1	1109	609	1109	100	70.9621	35.9	47.5
JAACYN010016903.1	1	2176	1201	2176	100	69.7261	35.9	52.3
JAACYN010016904.1	1	2624	1064	2624	100	42.9928	35.6	55.7
JAACYN010016905.1	1	1877	1318	1877	100	88.7166	36	39.2
JAACYN010016909.1	1	1876	481	1875	99.9467	30.5011	35.7	30.1
JAACYN010016910.1	1	2783	997	2783	100	43.4854	35.5	41.6
JAACYN010016911.1	1	4030	1284	4030	100	38.7725	34.9	56.6
JAACYN010016913.1	1	2884	896	2884	100	35.5617	35.9	50.7
JAACYN010016914.1	1	2755	5181	2755	100	242.666	35.8	56
JAACYN010016916.1	1	2083	469	2083	100	27.4671	35.8	54.7
JAACYN010016917.1	1	4202	1968	4202	100	60.1909	35.7	51.7
JAACYN010016919.1	1	2770	1283	2757	99.5307	59.0375	35.9	31.5
JAACYN010016920.1	1	1907	651	1906	99.9476	39.0189	35.9	39.6
JAACYN010016921.1	1	1376	1850	1376	100	92.4077	33.1	35.8
JAACYN010016922.1	1	5013	3816	5013	100	96.2438	35.8	37.4
JAACYN010016923.1	1	1245	1002	1245	100	49.8145	32.6	44.2
JAACYN010016924.1	1	1429	635	1429	100	53.5031	35.8	27.7
JAACYN010016929.1	1	1490	653	1490	100	57.4987	35.8	42.2
JAACYN010016934.1	1	7591	4867	7591	100	84.1175	35.8	2.51
JAACYN010016936.1	1	3462	3689	3462	100	135.475	35.9	6.42
JAACYN010016938.1	1	1084	1068	1084	100	84.5194	34.2	31.8
JAACYN010016940.1	1	10290	2824	10290	100	32.7156	35.4	56
JAACYN010016941.1	1	1110	393	1110	100	42.9225	35.7	48.6
JAACYN010016942.1	1	5161	1201	5161	100	29.6714	35.6	54.6
JAACYN010016944.1	1	6819	2142	6819	100	37.4141	35.7	48.8
JAACYN010016945.1	1	2238	1006	2238	100	53.8619	35.9	50
JAACYN010016946.1	1	5021	5455	5021	100	115.953	35.8	45
JAACYN010016947.1	1	9207	2605	9207	100	35.2184	35.8	39.3
JAACYN010016948.1	1	4530	4851	4530	100	135.063	35.6	50.6
JAACYN010016949.1	1	4158	1145	4158	100	34.6722	35.8	54.8
JAACYN010016950.1	1	2746	1448	2746	100	68.752	35.9	48.1
JAACYN010016951.1	1	2213	622	2213	100	34.779	35.9	48.8
JAACYN010016952.1	1	11031	3197	11031	100	36.9062	35.8	53.6
JAACYN010016953.1	1	11556	3744	11556	100	38.0215	35.8	52.6
JAACYN010016954.1	1	6842	4591	6839	99.9562	88.3367	35.8	22.6
JAACYN010016958.1	1	1167	478	1167	100	50.557	35.8	29.7
JAACYN010016959.1	1	2988	1166	2988	100	49.667	35.9	25.1
JAACYN010016960.1	1	6262	2185	6237	99.6008	21.0751	35.2	27.4
JAACYN010016961.1	1	1425	2704	1425	100	187.586	34.4	49.8
JAACYN010016962.1	1	2735	1685	2735	100	78.6099	35.9	54.5
JAACYN010016963.1	1	3246	945	3246	100	36.3786	35.6	48.3
JAACYN010016964.1	1	1358	1153	1358	100	102.77	36	16.9
JAACYN010016965.1	1	1054	1356	1054	100	91.3899	33.8	41.8
JAACYN010016966.1	1	1370	8794	1370	100	480.645	32.6	9.53
JAACYN010016967.1	1	1110	3430	1110	100	409.169	35.9	37
JAACYN010016968.1	1	1768	288	1754	99.2081	19.8083	35.9	18.6
JAACYN010016969.1	1	2945	1503	2945	100	64.8278	35.5	57.2
JAACYN010016970.1	1	3492	8752	3492	100	281.972	35.9	34.1
JAACYN010016971.1	1	1081	1999	1078	99.7225	247.173	36	11.8
JAACYN010016972.1	1	3693	1376	3691	99.9458	45.2935	35.7	34.9
JAACYN010016973.1	1	3091	19404	3091	100	671.477	35.5	26.4
JAACYN010016974.1	1	2475	1220	2475	100	65.6796	35.9	57.4
JAACYN010016975.1	1	1582	545	1582	100	43.0063	35.8	37.8
JAACYN010016976.1	1	4670	816	4670	100	22.4597	35.8	58.3
JAACYN010016977.1	1	11167	2860	11167	100	31.6375	35.8	53.3
JAACYN010016978.1	1	1556	468	1556	100	35.7969	35.4	46.3
JAACYN010016979.1	1	1189	608	1189	100	58.6316	34.2	56
JAACYN010016980.1	1	2292	1438	2292	100	70.6959	34.9	54.2
JAACYN010016981.1	1	7803	1732	7803	100	27.9053	35.7	57.4
JAACYN010016984.1	1	3208	9477	3208	100	310.273	35.9	16.5
JAACYN010016985.1	1	4044	1625	4037	99.8269	50.4738	35.8	21.4
JAACYN010016986.1	1	1544	2109	1544	100	154.863	35.7	42.2
JAACYN010016987.1	1	1455	1973	1455	100	160.157	35.7	36.9
JAACYN010016989.1	1	1145	279	1145	100	29.9642	35.5	41
JAACYN010016990.1	1	13073	4383	13073	100	38.0887	35.3	43.7
JAACYN010016991.1	1	4570	1642	4570	100	45.1584	35.8	30.9
JAACYN010016992.1	1	6406	16008	6406	100	286.711	35.6	19.3
JAACYN010016994.1	1	13689	3839	13689	100	36.1099	35.8	52.4
JAACYN010016995.1	1	5189	1561	5189	100	36.2644	35.8	40
JAACYN010016996.1	1	1052	1263	1052	100	127.723	35.9	30.6
JAACYN010016997.1	1	1137	901	1137	100	112.732	36	55.8
JAACYN010016998.1	1	1031	357	1031	100	41.6828	36	42.5
JAACYN010016999.1	1	2931	16086	2931	100	698.269	36	27.4
JAACYN010017002.1	1	9561	4536	9561	100	59.5599	35.8	53.4
JAACYN010017003.1	1	1023	461	1023	100	52.0283	35.9	32.2
JAACYN010017004.1	1	1251	776	1251	100	71.8409	35.5	50.4
JAACYN010017005.1	1	7754	3025	7754	100	47.9541	35.8	45.2
JAACYN010017006.1	1	2885	938	2885	100	41.1525	35.8	51.6
JAACYN010017009.1	1	6128	2164	6128	100	43.2449	35.8	46
JAACYN010017011.1	1	2373	540	2373	100	28.0885	35.7	33.3
JAACYN010017012.1	1	15581	3993	15579	99.9872	33.074	35.8	54.7
JAACYN010017013.1	1	2347	8331	2347	100	441.571	35.6	13.7
JAACYN010017014.1	1	1519	1210	1509	99.3417	96.2969	35.8	15.6
JAACYN010017015.1	1	1031	3784	1031	100	347.06	34.5	36.2
JAACYN010017017.1	1	8322	2371	8322	100	36.4296	35.9	49.6
JAACYN010017018.1	1	2529	2033	2529	100	52.4393	30	23.8
JAACYN010017019.1	1	1994	400	1994	100	23.3305	35.7	56.9
JAACYN010017020.1	1	1340	1853	1340	100	134.224	35.2	43.6
JAACYN010017021.1	1	2536	1318	2536	100	67.4894	35.9	53.1
JAACYN010017022.1	1	10001	3692	10001	100	47.288	35.8	46.3
JAACYN010017024.1	1	1345	1512	1345	100	144.037	35.9	34.1
JAACYN010017025.1	1	5183	12754	5183	100	306.651	35.9	20.8
JAACYN010017026.1	1	4092	1462	4092	100	47.183	36.1	17.6
JAACYN010017027.1	1	4473	2690	4463	99.7764	78.9705	35.8	3.59
JAACYN010017029.1	1	5615	2196	5615	100	50.1393	36	19.5
JAACYN010017030.1	1	6913	2013	6913	100	37.2079	35.7	45.9
JAACYN010017031.1	1	1101	436	1101	100	47.8483	35.6	14.1
JAACYN010017032.1	1	3150	828	3147	99.9048	32.6175	35.7	49.7
JAACYN010017033.1	1	4949	9841	4937	99.7575	255.671	35.9	28.5
JAACYN010017034.1	1	19771	7887	19771	100	51.5097	35.8	50.8
JAACYN010017035.1	1	3814	1970	3813	99.9738	66.4038	35.7	29.3
JAACYN010017036.1	1	7976	4031	7976	100	55.8088	35.2	27.7
JAACYN010017038.1	1	1941	920	1941	100	57.8145	36	24.9
JAACYN010017039.1	1	1435	3432	1435	100	292.643	35.8	17.9
JAACYN010017040.1	1	13513	7403	13513	100	68.5504	35.7	48.5
JAACYN010017041.1	1	8466	4638	8457	99.8937	68.5605	35.7	17.8
JAACYN010017042.1	1	12711	2787	12711	100	27.4187	35.8	54.6
JAACYN010017043.1	1	5403	2813	5403	100	66.4531	35.7	9.15
JAACYN010017044.1	1	6048	1817	6048	100	38.1726	35.8	46.2
JAACYN010017045.1	1	14560	4837	14560	100	42.4658	35.7	51.5
JAACYN010017046.1	1	3796	778	3780	99.5785	25.878	35.5	1.76
JAACYN010017047.1	1	21660	8444	21660	100	48.7818	35.8	42.2
JAACYN010017048.1	1	13943	4134	13943	100	36.4729	35.7	50.6
JAACYN010017049.1	1	5893	2021	5893	100	39.8636	35.8	46.1
JAACYN010017050.1	1	3149	1148	3149	100	46.4319	35.9	49.4
JAACYN010017051.1	1	11540	3366	11540	100	36.0959	35.8	49
JAACYN010017052.1	1	1237	950	1237	100	67.1698	32.1	39.9
JAACYN010017053.1	1	1564	2540	1564	100	201.678	35.2	44
JAACYN010017054.1	1	1381	845	1379	99.8552	68.9776	36.1	29.3
JAACYN010017055.1	1	2260	199863	2260	100	11528.7	35.7	21.1
JAACYN010017056.1	1	1275	410	1275	100	39.531	36	35.8
JAACYN010017057.1	1	8408	4661	8408	100	67.5312	35.5	9.62
JAACYN010017058.1	1	16155	4833	16155	100	38.2974	35.8	47.9
JAACYN010017059.1	1	4395	2020	4395	100	58.357	35.9	20.7
JAACYN010017060.1	1	7810	2595	7795	99.8079	43.023	35.8	16.7
