#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
JAACYN010016969.1	1	2945	922	2945	100	31.1375	34.2	59
JAACYN010016970.1	1	3492	8430	3492	100	212.951	33.8	39.3
JAACYN010016971.1	1	1081	1655	1079	99.815	153.048	34.3	11.1
JAACYN010016972.1	1	3693	253	1577	42.7024	6.61603	34.4	0.581
JAACYN010016973.1	1	3091	5238	3085	99.8059	149.148	33.5	26.9
JAACYN010016975.1	1	1582	21	706	44.6271	1.28319	32.5	10.4
JAACYN010016976.1	1	4670	1723	4670	100	36.4623	34.2	59.2
JAACYN010016977.1	1	11167	4149	11167	100	37.0085	34.2	56.5
JAACYN010016978.1	1	1556	6	218	14.0103	0.381105	33.4	20
JAACYN010016979.1	1	1189	70	878	73.8436	5.74516	33.1	58.4
JAACYN010016980.1	1	2292	210	2102	91.7103	8.74782	32.7	57.8
JAACYN010016981.1	1	7803	2790	7791	99.8462	35.4756	34.2	59.9
JAACYN010016984.1	1	3208	3063	3208	100	84.967	33.5	25.8
JAACYN010016985.1	1	4044	661	3031	74.9505	16.2337	33.9	1.08
JAACYN010016986.1	1	1544	780	1544	100	45.6483	33.7	43.8
JAACYN010016987.1	1	1455	1724	1455	100	111.351	33.7	39.8
JAACYN010016989.1	1	1145	3	169	14.7598	0.227948	35.7	0
JAACYN010016990.1	1	13073	156	2316	17.7159	1.02899	34	4.33
JAACYN010016991.1	1	4570	1056	4570	100	22.8431	34	28.4
JAACYN010016992.1	1	6406	10649	6406	100	152.712	34.4	20.7
JAACYN010016994.1	1	13689	107	2063	15.0705	0.632479	34	12
JAACYN010016995.1	1	5189	88	1618	31.1813	1.07786	34.5	13
JAACYN010016996.1	1	1052	513	1052	100	40.9154	33.6	33.1
JAACYN010016997.1	1	1137	954	1137	100	86.4679	34.3	57.1
JAACYN010016998.1	1	1031	10	181	17.5558	0.296799	34.8	23
JAACYN010016999.1	1	2931	15237	2931	100	502.434	33.8	27.1
JAACYN010017002.1	1	9561	96	1199	12.5405	0.65056	33.9	8.95
JAACYN010017003.1	1	1023	84	332	32.4536	7.97361	35	12.6
JAACYN010017004.1	1	1251	338	1251	100	25.3637	34.1	52
JAACYN010017005.1	1	7754	376	2387	30.7841	3.82925	34.2	18.9
JAACYN010017006.1	1	2885	42	397	13.7608	1.0617	34	0.738
JAACYN010017009.1	1	6128	154	245	3.99804	1.14377	34.3	0
JAACYN010017011.1	1	2373	50	1096	46.1863	2.03498	34.1	1
JAACYN010017012.1	1	15581	88	1935	12.419	0.460882	34.4	7.95
JAACYN010017013.1	1	2347	8740	2347	100	370.948	34.1	10.7
JAACYN010017014.1	1	1519	399	1412	92.9559	24.5616	34.6	2.88
JAACYN010017015.1	1	1031	1174	1031	100	89.9379	33.5	40.6
JAACYN010017017.1	1	8322	70	1301	15.6333	0.615117	33.7	18.9
JAACYN010017018.1	1	2529	324	2417	95.5714	11.5053	33.1	49.2
JAACYN010017020.1	1	1340	37	1027	76.6418	1.70075	32.3	42.1
JAACYN010017021.1	1	2536	933	2536	100	36.7784	34.2	54.2
JAACYN010017022.1	1	10001	306	3150	31.4969	2.72153	34.5	5.25
JAACYN010017024.1	1	1345	1262	1345	100	93.3219	34	33.9
JAACYN010017025.1	1	5183	6690	5170	99.7492	123.847	34	20.6
JAACYN010017026.1	1	4092	1009	4091	99.9756	24.8981	34.3	13.9
JAACYN010017027.1	1	4473	1304	4449	99.4634	29.0943	34.2	0.192
JAACYN010017029.1	1	5615	780	5201	92.6269	13.7829	34.1	4.54
JAACYN010017030.1	1	6913	7	245	3.54405	0.0915666	33	17.9
JAACYN010017031.1	1	1101	366	1100	99.9092	32.8401	34.1	13.9
JAACYN010017032.1	1	3150	1131	3140	99.6825	35.5765	34.1	56.3
JAACYN010017033.1	1	4949	7068	4949	100	140.088	34	23.8
JAACYN010017034.1	1	19771	109	1415	7.15695	0.476152	33.6	22.7
JAACYN010017035.1	1	3814	480	3380	88.6209	12.5079	33.9	14.3
JAACYN010017036.1	1	7976	194	3134	39.2929	2.20023	34.1	9.26
JAACYN010017038.1	1	1941	440	1357	69.9124	11.1937	33.7	7.42
JAACYN010017039.1	1	1435	3765	1435	100	271.238	34	16.1
JAACYN010017040.1	1	13513	5345	13487	99.8076	39.4347	34.2	51
JAACYN010017041.1	1	8466	3611	8451	99.8228	42.2587	34	20.9
JAACYN010017042.1	1	12711	4916	12709	99.9843	38.662	34.3	58.6
JAACYN010017043.1	1	5403	1081	5057	93.5962	19.7751	34	0.352
JAACYN010017044.1	1	6048	120	1231	20.3538	1.87831	34.1	8.97
JAACYN010017045.1	1	14560	188	1901	13.0563	0.940041	34	4.54
JAACYN010017046.1	1	3796	451	3765	99.1834	11.8296	34.1	0
JAACYN010017047.1	1	21660	593	7422	34.2659	2.42715	34.2	7.34
JAACYN010017048.1	1	13943	73	1292	9.2663	0.413541	34.3	8.95
JAACYN010017049.1	1	5893	84	945	16.036	0.976922	33.9	9.98
JAACYN010017051.1	1	11540	83	2245	19.4541	0.647834	34.3	11
JAACYN010017052.1	1	1237	31	562	45.4325	2.0194	32.1	44.8
JAACYN010017053.1	1	1564	1	67	4.28389	0.0428389	31.5	2
JAACYN010017054.1	1	1381	223	731	52.9327	1.85083	34.6	8.72
JAACYN010017055.1	1	2260	106002	2260	100	4662.9	34.1	18.3
JAACYN010017056.1	1	1275	28	415	32.549	1.39529	34	0
JAACYN010017057.1	1	8408	3285	7689	91.4486	38.4917	33.9	4.32
JAACYN010017058.1	1	16155	381	3226	19.969	2.27471	34.1	2.31
JAACYN010017059.1	1	4395	1932	4395	100	43.9877	34	24.4
JAACYN010017060.1	1	7810	100	3646	46.6837	1.22535	34.1	1.72
JAACYN010017063.1	1	3093	9762	3093	100	312.872	34	23.3
JAACYN010017065.1	1	1300	65	1047	80.5385	4.91308	32.4	57.9
JAACYN010017066.1	1	10217	3879	10214	99.9706	37.8172	34.1	58.7
JAACYN010017067.1	1	3094	64	1336	43.1803	1.88494	33.4	3.22
JAACYN010017069.1	1	6483	48	1146	17.677	0.625174	34.7	0.562
JAACYN010017070.1	1	12396	63	800	6.45369	0.259519	34.1	18
JAACYN010017071.1	1	2133	653	2133	100	31.1397	34.1	27.9
JAACYN010017072.1	1	3937	592	3921	99.5936	15.0549	34.2	0.193
JAACYN010017073.1	1	2205	110	1158	52.517	1.91338	32.5	17.6
JAACYN010017074.1	1	4330	738	3800	87.7598	13.5268	33.1	50
JAACYN010017075.1	1	11956	427	1839	15.3814	0.546838	34.2	26.3
JAACYN010017076.1	1	1263	16314	1263	100	1298.38	33.9	31.4
JAACYN010017078.1	1	1406	4416	1406	100	302.887	34	21.6
JAACYN010017082.1	1	1097	353	1097	100	29.9234	33.1	49.5
JAACYN010017083.1	1	2179	564	2122	97.3841	22.3474	33.2	52.8
JAACYN010017084.1	1	1449	455	1446	99.793	25.0055	33.4	44.6
JAACYN010017085.1	1	1053	297	1012	96.1064	20.6781	33.7	33.5
JAACYN010017086.1	1	1176	22	453	38.5204	1.98384	33.5	53.5
JAACYN010017087.1	1	1615	388	1435	88.8545	9.2161	33.5	14.6
JAACYN010017088.1	1	1048	73	1000	95.4198	5.70802	32.9	49.8
JAACYN010017089.1	1	1164	19	808	69.4158	1.47165	32.3	52
JAACYN010017090.1	1	1165	7	172	14.7639	0.254077	33.3	41.6
JAACYN010017091.1	1	1090	96	911	83.578	6.90275	33.3	43.1
JAACYN010017092.1	1	1058	79	759	71.7391	2.431	33.1	22.4
JAACYN010017093.1	1	1360	11	463	34.0441	0.461029	34.7	33.1
JAACYN010017094.1	1	1095	297	1035	94.5205	24.4849	32.6	46
JAACYN010017095.1	1	3278	525	3080	93.9597	14.6614	33.2	55.8
JAACYN010017096.1	1	1161	283	1161	100	22.7821	33.5	58.3
JAACYN010017097.1	1	1242	87	1201	96.6989	4.8277	33.1	54.7
JAACYN010017098.1	1	1986	415	1789	90.0806	20.1737	33.3	49.5
JAACYN010017100.1	1	1963	587	1963	100	29.2878	33.8	59.4
JAACYN010017101.1	1	1627	589	1613	99.1395	27.9551	32.8	33.3
JAACYN010017102.1	1	1390	287	748	53.8129	16.2597	34.1	34
JAACYN010017103.1	1	1278	242	1240	97.0266	15.3599	33	45.7
JAACYN010017104.1	1	1107	14	441	39.8374	1.26468	32.2	55.1
JAACYN010017105.1	1	1015	13	434	42.7586	0.569458	33.2	18.5
JAACYN010017107.1	1	1024	14	359	35.0586	0.672852	33.5	49.1
JAACYN010017108.1	1	1098	126	1092	99.4536	11.52	33	52.5
JAACYN010017109.1	1	1812	85	1287	71.0265	2.98841	33.4	47.8
JAACYN010017111.1	1	1562	29	245	15.685	0.942382	33.6	21
JAACYN010017112.1	1	2003	71	1113	55.5667	1.0644	32.1	38
JAACYN010017113.1	1	1007	600	994	98.709	31.143	33.2	28.8
JAACYN010017114.1	1	1539	72	1355	88.0442	4.18648	32.7	54.3
JAACYN010017115.1	1	3103	444	3003	96.7773	12.312	33.5	49.8
JAACYN010017117.1	1	1052	126	1052	100	10.8755	32.5	53.3
JAACYN010017118.1	1	1962	1669	1962	100	77.368	34	36.6
JAACYN010017119.1	1	10917	189	2940	26.9305	1.41513	34	11.8
JAACYN010017120.1	1	2554	3740	2554	100	130.831	34.1	50.2
JAACYN010017121.1	1	1487	619	1309	88.0296	40.4378	34.2	30.1
JAACYN010017124.1	1	1164	304	1164	100	25.7526	34	48.2
JAACYN010017125.1	1	17233	168	3659	21.2325	0.926246	34	10.5
JAACYN010017126.1	1	6598	2384	6596	99.9697	35.9686	33.9	59.1
JAACYN010017127.1	1	12782	37	1274	9.96714	0.225864	33.3	7.27
JAACYN010017128.1	1	5145	81	1732	33.6638	1.10437	34	9.67
JAACYN010017129.1	1	2148	8115	2148	100	369.557	34	30
JAACYN010017130.1	1	4844	3004	4840	99.9174	60.7081	33.9	23.5
JAACYN010017131.1	1	1326	16	141	10.6335	0.357466	33.9	20.2
JAACYN010017132.1	1	2157	2338	2157	100	107.018	34.1	19
JAACYN010017133.1	1	2754	734	2343	85.0763	26.3217	34.2	2.29
JAACYN010017134.1	1	3800	328	713	18.7632	8.56816	34.5	6.41
JAACYN010017136.1	1	1114	98	974	87.4327	8.67235	34	60
JAACYN010017137.1	1	1012	18	498	49.2095	1.52569	32.9	45.2
JAACYN010017138.1	1	1606	72	989	61.5816	4.42653	34.7	11.7
JAACYN010017139.1	1	2704	75	933	34.5044	1.71967	34.5	20.1
JAACYN010017141.1	1	7695	4593	7695	100	59.8165	34.2	56.2
JAACYN010017142.1	1	4394	583	4365	99.34	13.2296	34.1	0.407
JAACYN010017143.1	1	7614	2577	7582	99.5797	33.7875	34.1	0.976
JAACYN010017144.1	1	2142	194	1847	86.2278	5.63119	33.8	19.9
JAACYN010017145.1	1	1595	82	868	54.4201	2.38245	34.9	17.2
JAACYN010017146.1	1	2274	924	2274	100	40.9525	33.9	42.7
JAACYN010017147.1	1	1184	33	726	61.3176	2.74578	34.6	0.0303
JAACYN010017149.1	1	3676	89	1737	47.2524	2.17111	34.4	11.4
JAACYN010017150.1	1	1163	527	1163	100	44.0249	33.8	40.6
JAACYN010017151.1	1	3464	65	696	20.0924	1.28839	34.3	8.32
JAACYN010017153.1	1	13505	394	4431	32.8101	2.79185	34.1	6.47
JAACYN010017156.1	1	1319	16	206	15.6179	1.11676	31.6	0
JAACYN010017157.1	1	1945	29	394	20.2571	1.47558	32.7	3.79
JAACYN010017159.1	1	1060	172	895	84.434	15.9858	34.3	0.593
JAACYN010017160.1	1	2192	78	1020	46.5328	3.30976	34	4.04
JAACYN010017161.1	1	2476	699	2469	99.7173	28.2496	34.2	9.51
JAACYN010017162.1	1	7129	114	1377	19.3155	1.55099	33.7	22.6
JAACYN010017163.1	1	7459	171	1422	19.0642	2.13849	34	6.79
JAACYN010017164.1	1	7964	364	2387	29.9724	4.25829	34.3	13
JAACYN010017166.1	1	3839	26	961	25.0326	0.567335	32.8	8.42
JAACYN010017167.1	1	1609	14	204	12.6787	0.602237	34.4	1.71
JAACYN010017168.1	1	7920	77	1240	15.6566	0.425253	34	22.2
JAACYN010017170.1	1	2411	2781	2411	100	115.727	34.1	57.2
JAACYN010017171.1	1	6115	129	1877	30.695	2.04808	34.4	3.9
JAACYN010017173.1	1	4679	1022	4003	85.5525	21.7797	34	0.376
JAACYN010017174.1	1	6157	159	4006	65.0642	2.41562	34.4	8.25
JAACYN010017176.1	1	1759	391	1759	100	22.1228	34.3	0
JAACYN010017177.1	1	6744	596	4049	60.0386	7.3796	33.9	14.1
JAACYN010017178.1	1	1678	1745	1678	100	96.8999	34	49.8
JAACYN010017179.1	1	6459	183	2410	37.3123	2.38133	34	13.4
JAACYN010017180.1	1	5274	2201	5274	100	41.0201	34.3	59.5
JAACYN010017181.1	1	2188	136	1688	77.1481	5.75594	32.3	56.4
JAACYN010017182.1	1	13612	5038	13612	100	36.8574	34.3	58.9
JAACYN010017183.1	1	2579	1306	2579	100	50.6433	33.8	5.65
JAACYN010017184.1	1	1241	318	1236	99.5971	25.2047	34	16.6
JAACYN010017186.1	1	2701	133	1820	67.3825	2.806	32.3	32.7
JAACYN010017187.1	1	2867	631	2853	99.5117	21.0328	33.3	40.2
JAACYN010017192.1	1	8134	224	2625	32.2719	2.46976	33.8	3.93
JAACYN010017195.1	1	17490	1546	6329	36.1864	8.71618	33.9	12.2
JAACYN010017198.1	1	9915	3452	9915	100	34.7475	34.1	59.2
JAACYN010017199.1	1	1393	303	1110	79.6841	11.1816	33.2	27.2
JAACYN010017200.1	1	1420	12126	1420	100	839.944	34	32.2
JAACYN010017202.1	1	1886	97	1708	90.562	4.60286	32.2	51
JAACYN010017203.1	1	4212	110	1115	26.472	2.50166	33.9	2.56
JAACYN010017204.1	1	1675	141	648	38.6866	3.89015	27.2	3.47
JAACYN010017205.1	1	2081	615	2080	99.9519	29.1831	34.1	59.5
JAACYN010017206.1	1	1486	6532	1486	100	431.32	34.4	28.4
JAACYN010017207.1	1	1124	3555	1124	100	313.752	34.5	16.6
JAACYN010017209.1	1	1114	5299	1114	100	442.842	34.5	17.6
JAACYN010017211.1	1	1024	11866	1024	100	1154.79	34.3	37.1
JAACYN010017212.1	1	7880	2653	7880	100	33.6161	34.2	59.7
JAACYN010017213.1	1	3275	701	3262	99.6031	20.7173	34.1	0.231
JAACYN010017214.1	1	2099	17082	2099	100	782.169	34	17.6
JAACYN010017216.1	1	1153	80544	1153	100	6962.13	34.6	3.06
JAACYN010017217.1	1	1538	571	1518	98.6996	36.9168	34.2	4.47
JAACYN010017218.1	1	1736	2006	1736	100	95.2212	33.8	16.3
JAACYN010017219.1	1	2284	2193	2282	99.9124	93.0556	33.9	39.9
JAACYN010017220.1	1	1041	1798	1041	100	171.377	33.8	30.6
JAACYN010017221.1	1	1562	1147	1562	100	72.9629	33.8	34.8
JAACYN010017222.1	1	9310	139	1103	11.8475	1.38829	33.9	2.71
JAACYN010017223.1	1	7799	344	2875	36.8637	1.40672	34.4	39
JAACYN010017225.1	1	2791	2896	2787	99.8567	98.3744	34.2	52.2
JAACYN010017226.1	1	9774	13841	9774	100	134.46	34.1	44.2
JAACYN010017227.1	1	1006	4111	1006	100	384.2	34.2	51.7
JAACYN010017228.1	1	4517	56	830	18.375	1.04538	32.7	4.75
JAACYN010017229.1	1	2630	1855	2629	99.962	69.0635	34.1	29.4
JAACYN010017230.1	1	7074	4932	7074	100	69.1756	34	36.5
JAACYN010017231.1	1	13711	286	4191	30.5667	1.85078	34.1	8.32
JAACYN010017232.1	1	1204	171	1167	96.9269	10.0399	32.9	37.8
JAACYN010017233.1	1	6853	2261	6521	95.1554	32.8427	34.2	58.7
JAACYN010017234.1	1	3748	1340	3721	99.2796	35.0678	34.2	45.1
JAACYN010017235.1	1	6412	6828	6402	99.844	104.769	33.9	20.9
JAACYN010017236.1	1	5861	314	2232	38.0822	5.29398	34.4	0.455
JAACYN010017237.1	1	11649	93	1014	8.70461	0.772599	34	25.3
JAACYN010017238.1	1	32753	35979	32753	100	99.6732	34.1	42
JAACYN010017239.1	1	7476	97	608	8.13269	1.2821	34.5	0.691
JAACYN010017240.1	1	6411	103	763	11.9014	0.751833	35.2	24.5
JAACYN010017243.1	1	3315	4608	3315	100	130.548	34	46.1
JAACYN010017244.1	1	4614	2675	4614	100	56.3934	34.1	54.9
JAACYN010017245.1	1	8370	5958	8370	100	64.3519	34.2	51.6
JAACYN010017246.1	1	5565	13298	5565	100	236.926	33.9	27.1
JAACYN010017247.1	1	3421	1253	3225	94.2707	32.3815	34.1	4.88
JAACYN010017248.1	1	1123	2834	1123	100	256.454	33.9	39.3
JAACYN010017249.1	1	2500	3	100	4	0.08	34.5	8.33
JAACYN010017250.1	1	1453	460	1453	100	29.6979	33.8	7.56
JAACYN010017251.1	1	1126	28077	1126	100	2474.22	34.4	20.6
JAACYN010017253.1	1	1395	17	382	27.3835	0.962724	34	2.65
JAACYN010017254.1	1	4889	135	497	10.1657	0.470239	34	51.1
JAACYN010017255.1	1	2471	3248	2471	100	130.709	34	53
JAACYN010017256.1	1	5885	2541	5885	100	41.6331	34	51.7
JAACYN010017257.1	1	1295	930	1295	100	63.9382	33.5	23
MU017147.1	1	2269	1	27	1.18995	0.0118995	35.7	60
JAACYN010017263.1	1	3802	55	1281	33.6928	0.925829	32.7	48.5
JAACYN010017265.1	1	1755	723	1755	100	29.1436	33.9	56.6
JAACYN010017267.1	1	1371	2921	1371	100	201.346	34.1	46.5
JAACYN010017268.1	1	7611	2735	7607	99.9474	35.8564	34.2	5.82
JAACYN010017269.1	1	1831	1184	1824	99.6177	64.4823	34.1	9.55
JAACYN010017270.1	1	1970	123	1287	65.3299	6.08883	34	0.398
JAACYN010017271.1	1	1991	32	1022	51.331	1.50829	33.8	1.69
JAACYN010017272.1	1	2107	101	1353	64.2145	3.06028	34.1	17.6
JAACYN010017273.1	1	1307	898	1307	100	67.8539	34.1	55.3
JAACYN010017274.1	1	1401	1339	1391	99.2862	88.9657	34.1	48.2
JAACYN010017275.1	1	1303	1133	1303	100	85.8342	33.7	27.3
JAACYN010017277.1	1	1724	8526	1716	99.536	480.673	33.9	26.3
JAACYN010017279.1	1	1416	1122	1416	100	78.8927	34.1	12.2
JAACYN010017280.1	1	1141	5	280	24.5399	0.86766	32.5	4.8
JAACYN010017281.1	1	3305	141	1805	54.6142	4.07988	33.2	6.07
JAACYN010017282.1	1	1498	9	129	8.61148	0.267023	35.1	36.3
JAACYN010017283.1	1	1061	445	1061	100	39.8812	34.1	48.5
JAACYN010017284.1	1	1259	1187	1247	99.0469	93.5044	33.9	23.6
JAACYN010017285.1	1	2677	4438	2669	99.7012	153.753	33.9	31
JAACYN010017286.1	1	1210	941	1210	100	87.4165	34.3	51.8
JAACYN010017288.1	1	1266	7368	1266	100	573.94	34.1	14.5
JAACYN010017289.1	1	4895	39	862	17.6098	0.6762	33.1	10.1
JAACYN010017290.1	1	2514	1702	2514	100	66.103	33.8	24.3
JAACYN010017291.1	1	2859	6699	2859	100	205.144	34.1	42.3
JAACYN010017292.1	1	5837	2330	5837	100	39.8453	34.1	57.4
JAACYN010017293.1	1	2034	1328	2034	100	64.8545	33.9	25
JAACYN010017294.1	1	1036	468	1035	99.9035	44.7259	33.9	0.323
JAACYN010017295.1	1	1218	748	1218	100	59.8325	33.9	12.6
JAACYN010017298.1	1	1556	934	1501	96.4653	59.8001	33.9	18.1
JAACYN010017300.1	1	3589	53	2003	55.8094	1.48565	33.2	0
JAACYN010017301.1	1	5973	5	240	4.01808	0.0560857	34.5	7.4
JAACYN010017302.1	1	7522	204	800	10.6355	2.15674	34.4	14.9
JAACYN010017303.1	1	3166	30	919	29.0272	0.912508	34.1	0.8
JAACYN010017304.1	1	1077	33	322	29.8979	2.36397	33.6	0.545
JAACYN010017305.1	1	1572	221	1385	88.1043	14.0146	34.1	0.136
JAACYN010017307.1	1	3560	38	1202	33.764	1.03146	33.3	1.79
JAACYN010017308.1	1	8314	155	2408	28.9632	0.947799	33.5	17.5
JAACYN010017310.1	1	1157	3493	1157	100	291.717	34.1	47.5
JAACYN010017311.1	1	4736	228	1039	21.9383	0.936233	34.3	47.8
JAACYN010017312.1	1	1339	2960	1339	100	217.085	33.9	41.9
JAACYN010017313.1	1	4005	1422	4005	100	35.0252	34.2	56.7
JAACYN010017315.1	1	2811	857	2810	99.9644	30.1483	34.3	56
JAACYN010017316.1	1	5910	2065	5909	99.9831	34.7766	34.3	58.7
JAACYN010017317.1	1	6728	46	608	9.03686	0.524227	34.1	2.09
JAACYN010017318.1	1	10753	115	1427	13.2707	0.780619	34.5	5.57
JAACYN010017319.1	1	3817	766	3437	90.0445	20.0207	34	1.65
JAACYN010017320.1	1	4016	123	2290	57.0219	2.97809	34.1	3.07
JAACYN010017321.1	1	7096	188	1970	27.7621	2.57962	33.9	1.31
JAACYN010017322.1	1	1955	84	643	32.89	4.21176	34.6	4.25
JAACYN010017324.1	1	1468	1509	1467	99.9319	101.373	34	19
JAACYN010017325.1	1	8409	34	1006	11.9634	0.249851	33.4	8.03
JAACYN010017327.1	1	1362	1381	1362	100	100.261	33.7	27.1
JAACYN010017328.1	1	3153	1239	3153	100	38.5852	34	50.9
JAACYN010017329.1	1	3325	2	38	1.14286	0.0222556	33.8	23.5
JAACYN010017330.1	1	1237	3613	1237	100	287.986	34	36.2
JAACYN010017331.1	1	1049	1304	1049	100	119.823	33.9	36.7
JAACYN010017333.1	1	1000	537	1000	100	49.33	34	25
JAACYN010017334.1	1	5674	2262	5674	100	39.6826	34.2	58.6
JAACYN010017335.1	1	2211	2418	2174	98.3265	108.242	34.2	14.4
JAACYN010017336.1	1	1313	1004	1313	100	76.2513	34	17.2
JAACYN010017337.1	1	2833	4906	2833	100	169.869	34.1	26.3
JAACYN010017338.1	1	1160	1658	1160	100	140.597	33.8	26.8
JAACYN010017340.1	1	2430	3640	2430	100	148.244	34.2	21.3
JAACYN010017341.1	1	2801	4972	2801	100	176.486	33.9	28.1
JAACYN010017342.1	1	6935	176	3139	45.2632	2.38111	33.7	10.1
JAACYN010017343.1	1	9621	439	3419	35.5368	4.11402	33.5	6.47
JAACYN010017345.1	1	1007	464	996	98.9076	45.9156	34.1	1.52
JAACYN010017346.1	1	1673	378	1531	91.5123	22.1118	33.6	2.32
JAACYN010017347.1	1	2836	3061	2835	99.9647	107.711	34	0.783
JAACYN010017348.1	1	1115	32	820	73.5426	2.85561	33.2	2.69
JAACYN010017350.1	1	3532	45	1110	31.427	1.22027	33.2	0.533
JAACYN010017351.1	1	6070	1248	5320	87.6442	20.1936	34.3	1.41
JAACYN010017352.1	1	3195	12	244	7.63693	0.323318	35	3.75
JAACYN010017354.1	1	1385	2	200	14.4404	0.144404	34.3	0
JAACYN010017355.1	1	4789	60	1546	32.2823	1.02735	34.9	12
JAACYN010017357.1	1	2637	215	2532	96.0182	7.43876	32.8	46.4
JAACYN010017358.1	1	4835	2165	4835	100	44.6738	34	50.7
JAACYN010017359.1	1	4537	154	1457	32.1137	3.0961	33.6	3.21
JAACYN010017360.1	1	4215	33	736	17.4614	0.648399	33.4	9.12
JAACYN010017363.1	1	1838	1775	1838	100	94.6839	34	19.2
JAACYN010017364.1	1	7521	3288	7521	100	40.0649	34.2	56.4
JAACYN010017365.1	1	2428	8134	2428	100	333.339	34.2	47.5
JAACYN010017366.1	1	4606	58	450	9.76987	0.304168	34.4	20.3
JAACYN010017367.1	1	9717	4484	9717	100	45.8511	34.3	36.2
JAACYN010017368.1	1	5416	4309	5416	100	72.6852	33.8	42.7
JAACYN010017371.1	1	1415	1215	1415	100	85.0806	33.8	26.4
JAACYN010017372.1	1	7964	330	1435	18.0186	2.94513	33.8	15.2
JAACYN010017373.1	1	3375	4796	3375	100	133.099	34.2	43.3
JAACYN010017374.1	1	2194	3158	2194	100	139.224	34	37.3
JAACYN010017375.1	1	8287	313	4510	54.4226	3.66405	33.9	4.72
JAACYN010017376.1	1	3383	94	1027	30.3577	2.66745	34.5	3.28
JAACYN010017378.1	1	7267	299	1400	19.2652	2.82964	34.4	8.26
JAACYN010017380.1	1	2778	1917	2778	100	68.2055	34	26.9
JAACYN010017381.1	1	4297	10180	4297	100	234.214	33.8	22.5
JAACYN010017382.1	1	3089	24	531	17.19	0.676271	33.5	14.2
JAACYN010017383.1	1	6631	3588	6631	100	53.0259	34	37.4
JAACYN010017384.1	1	8044	3618	8044	100	44.9233	34.3	55.3
JAACYN010017387.1	1	4170	954	3997	95.8513	22.5103	33.5	58.2
JAACYN010017388.1	1	1051	379	821	78.1161	28.4843	33.7	7.67
JAACYN010017389.1	1	3254	4922	3254	100	143.653	33.8	44.8
JAACYN010017390.1	1	4130	2838	4108	99.4673	67.6462	33.9	19.8
JAACYN010017391.1	1	10540	6947	10540	100	64.4748	34	50.9
JAACYN010017393.1	1	4858	68	1573	32.3796	1.17312	34.4	8.54
JAACYN010017394.1	1	1405	1157	1405	100	81.4078	34.1	24.1
JAACYN010017395.1	1	5231	5049	5231	100	81.3816	34	41.1
JAACYN010017396.1	1	1166	9	100	8.57633	0.0857633	36.6	27.3
JAACYN010017397.1	1	1690	1112	1690	100	65.2959	34.1	40.8
JAACYN010017398.1	1	3206	3076	3206	100	94.9538	34.1	25.9
JAACYN010017399.1	1	1070	855	1065	99.5327	75.9112	34	15.4
JAACYN010017400.1	1	3591	118	1249	34.7814	3.08076	33.8	8.28
JAACYN010017402.1	1	5435	181	2506	46.1086	3.31831	33.8	5.44
JAACYN010017403.1	1	4696	70	1058	22.5298	0.427811	33.3	43.2
JAACYN010017404.1	1	1112	660	1112	100	60.08	34.4	59.8
JAACYN010017406.1	1	1094	253	1094	100	22.2623	32.9	59.1
JAACYN010017408.1	1	28640	2973	11540	40.2933	9.90506	33.9	4.25
JAACYN010017411.1	1	5720	582	2355	41.1713	9.78024	33.8	16
JAACYN010017412.1	1	5614	1845	5614	100	32.679	34.2	53.4
JAACYN010017413.1	1	4524	2317	4524	100	50.9991	34.1	30.6
JAACYN010017414.1	1	1187	443	1123	94.6083	37.1651	34.1	1.13
JAACYN010017415.1	1	6935	2985	6935	100	42.7889	33.9	37.4
JAACYN010017416.1	1	16166	770	2637	16.312	4.02845	34.3	5.45
MU017148.1	1	15442	243	3876	25.1004	1.44385	33.7	5.18
JAACYN010017421.1	1	10530	32	692	6.5717	0.292023	34.4	4.12
JAACYN010017423.1	1	1631	261	1189	72.9001	15.8338	33.8	0.437
JAACYN010017424.1	1	15272	424	3540	23.1797	2.31836	33.9	6.19
JAACYN010017425.1	1	5959	78	1089	18.2749	1.19685	33.7	3.18
JAACYN010017427.1	1	1005	334	1005	100	32.2378	34.2	29.4
JAACYN010017428.1	1	4395	55	1569	35.6997	1.00933	32.7	2.25
JAACYN010017429.1	1	3483	8	370	10.623	0.229687	34.3	12
JAACYN010017430.1	1	1528	392	1522	99.6073	25.3187	34.1	4.41
JAACYN010017431.1	1	21066	2595	19806	94.0188	12.1866	34.4	3.21
JAACYN010017433.1	1	15262	9214	15262	100	59.993	34	29.8
JAACYN010017434.1	1	12216	260	3110	25.4584	1.79658	33.9	5.18
JAACYN010017435.1	1	12116	1254	4627	38.1892	10.1763	34	1.11
JAACYN010017436.1	1	4212	4393	4103	97.4122	81.609	34.2	49
JAACYN010017437.1	1	4095	380	3797	92.7228	8.98388	32.6	58.2
JAACYN010017438.1	1	11928	403	4102	34.3897	3.29586	34.3	4.5
JAACYN010017439.1	1	3220	4142	3217	99.9068	128.091	34.1	8.53
JAACYN010017440.1	1	2057	1159	2057	100	53.4895	34	33.3
MU017149.1	1	1303	162	1292	99.1558	10.1827	32.5	55.7
JAACYN010017445.1	1	1198	539	1198	100	45.0743	33.1	57.8
